code_national_tri,libelle_tri,liste_libelle_risque,libelle_bassin_risques,date_arrete_pcb,date_arrete_carte,date_arrete_pcb_local,date_arrete_prefet_parties_prenantes,date_arrete_approbation,date_arrete_national,code_insee,libelle_commune
45DREAL20130001,Angers - Authion - Saumur,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49307,LOIRE-AUTHION
45DREAL20130001,Angers - Authion - Saumur,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49307,LOIRE-AUTHION
45DREAL20130001,Angers - Authion - Saumur,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49311,SAINT-PHILBERT-DU-PEUPLE
45DREAL20130001,Angers - Authion - Saumur,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49328,SAUMUR
45DREAL20130001,Angers - Authion - Saumur,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49339,SOULAIRE-ET-BOURG
45DREAL20130001,Angers - Authion - Saumur,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49341,SOUZAY-CHAMPIGNY
45DREAL20130001,Angers - Authion - Saumur,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49353,TRELAZE
45DREAL20130001,Angers - Authion - Saumur,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49358,TURQUANT
45DREAL20130001,Angers - Authion - Saumur,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49361,VARENNES-SUR-LOIRE
45DREAL20130001,Angers - Authion - Saumur,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49374,VILLEBERNIER
45DREAL20130001,Angers - Authion - Saumur,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,26/11/2012,18/12/2013,20/02/2015,26/08/2015,18/08/2017,06/11/2012,49378,VIVY
50DREAL20140001,CHERBOURG-OCTEVILLE,"[{'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,26/11/2012,,,,,,50041,LA HAGUE
50DREAL20140001,CHERBOURG-OCTEVILLE,"[{'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,26/11/2012,,,,,,50041,LA HAGUE
35DREAL20130003,ST MALO - BAIE DU MONT ST MICHEL,"[{'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,26/11/2012,,20/02/2015,,,,50042,BEAUVOIR
50DREAL20140001,CHERBOURG-OCTEVILLE,"[{'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,26/11/2012,,,,,,50129,CHERBOURG-EN-COTENTIN
50DREAL20140001,CHERBOURG-OCTEVILLE,"[{'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,26/11/2012,,,,,,50129,CHERBOURG-EN-COTENTIN
50DREAL20140001,CHERBOURG-OCTEVILLE,"[{'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,26/11/2012,,,,,,50294,MARTINVAST
35DREAL20130003,ST MALO - BAIE DU MONT ST MICHEL,"[{'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,26/11/2012,,20/02/2015,,,,50353,LE MONT-SAINT-MICHEL
35DREAL20130003,ST MALO - BAIE DU MONT ST MICHEL,"[{'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,26/11/2012,,20/02/2015,,,,50410,PONTORSON
35DREAL20130003,ST MALO - BAIE DU MONT ST MICHEL,"[{'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,26/11/2012,,20/02/2015,,,,50410,PONTORSON
50DREAL20140001,CHERBOURG-OCTEVILLE,"[{'num_risque': '140', 'libelle_risque_long': 'Inondation'}, {'num_risque': '183', 'libelle_risque_long': ""Par une crue torrentielle ou à montée rapide de cours d'eau""}, {'num_risque': '286', 'libelle_risque_long': 'Par submersion marine'}]",,26/11/2012,,,,,,50599,TOLLEVAST
52DREAL20140001,Saint Dizier,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",la Marne,27/11/2012,20/12/2013,,,,,51008,AMBRIERES
52DREAL20140001,Saint Dizier,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",la Marne,27/11/2012,20/12/2013,,,,,51286,HAUTEVILLE
52DREAL20140001,Saint Dizier,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",la Marne,27/11/2012,20/12/2013,,,,,51522,SAPIGNICOURT
52DREAL20140001,Saint Dizier,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",la Marne,27/11/2012,20/12/2013,,,,,52045,BETTANCOURT-LA-FERREE
52DREAL20140001,Saint Dizier,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",la Marne,27/11/2012,20/12/2013,,,,,52104,CHANCENAY
52DREAL20140001,Saint Dizier,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",la Marne,27/11/2012,20/12/2013,,,,,52235,HALLIGNICOURT
52DREAL20140001,Saint Dizier,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",la Marne,27/11/2012,20/12/2013,,,,,52267,LANEUVILLE-AU-PONT
52DREAL20140001,Saint Dizier,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",la Marne,27/11/2012,20/12/2013,,,,,52327,MOESLAINS
52DREAL20140001,Saint Dizier,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",la Marne,27/11/2012,20/12/2013,,,,,52448,SAINT-DIZIER
52DREAL20140001,Saint Dizier,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",la Marne,27/11/2012,20/12/2013,,,,,52500,VALCOURT
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54022,ARNAVILLE
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54025,ART-SUR-MEURTHE
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54027,ATTON
57DREAL20130005,Saint-Dié - Baccarat,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54038,AZERAILLES
57DREAL20130005,Saint-Dié - Baccarat,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54039,BACCARAT
57DREAL20130007,Pont Saint Vincent,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54043,BAINVILLE-SUR-MADON
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54045,BARBONVILLE
57DREAL20130005,Saint-Dié - Baccarat,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54065,BERTRICHAMPS
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54076,BLAINVILLE-SUR-L'EAU
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54079,BLENOD-LES-PONT-A-MOUSSON
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54114,CHAMPEY-SUR-MOSELLE
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54115,CHAMPIGNEULLES
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54152,DAMELEVIERES
57DREAL20130005,Saint-Dié - Baccarat,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54154,DENEUVRE
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54159,DOMBASLE-SUR-MEURTHE
57DREAL20130005,Saint-Dié - Baccarat,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54199,FLIN
57DREAL20130005,Saint-Dié - Baccarat,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54217,GELACOURT
57DREAL20130005,Saint-Dié - Baccarat,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54229,GLONVILLE
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54274,JARVILLE-LA-MALGRANGE
57DREAL20130005,Saint-Dié - Baccarat,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54287,LACHAPELLE
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54300,LANEUVEVILLE-DEVANT-NANCY
57DREAL20130008,Longwy,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54321,LONGLAVILLE
57DREAL20130008,Longwy,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54323,LONGWY
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54332,MAIDIERES
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54339,MALZEVILLE
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54357,MAXEVILLE
57DREAL20130007,Pont Saint Vincent,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54364,MEREVILLE
57DREAL20130008,Longwy,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54382,MONT-SAINT-MARTIN
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54383,MONT-SUR-MEURTHE
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54395,NANCY
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54415,PAGNY-SUR-MOSELLE
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54431,PONT-A-MOUSSON
57DREAL20130007,Pont Saint Vincent,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54432,PONT-SAINT-VINCENT
57DREAL20130008,Longwy,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54451,REHON
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54462,ROSIERES-AUX-SALINES
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54482,SAINT-MAX
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54483,SAINT-NICOLAS-DE-PORT
57DREAL20130005,Saint-Dié - Baccarat,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54519,THIAVILLE-SUR-MEURTHE
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54526,TOMBLAINE
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54546,VANDIERES
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54549,VARANGEVILLE
57DREAL20130003,Nancy-Damelevieres,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54565,VIGNEULLES
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,54589,VITTONVILLE
52DREAL20140001,Saint Dizier,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",la Marne,27/11/2012,20/12/2013,,,,,55010,ANCERVILLE
57DREAL20130001,Verdun,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,55043,BELLEVILLE-SUR-MEUSE
57DREAL20130001,Verdun,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,55505,THIERVILLE-SUR-MEUSE
57DREAL20130001,Verdun,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,55545,VERDUN
56DREAL20130002,VILAINE DE RENNES A REDON,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,26/11/2012,25/07/2014,20/02/2015,12/05/2017,12/05/2017,06/11/2012,56194,RIEUX
56DREAL20130002,VILAINE DE RENNES A REDON,"[{'num_risque': '180', 'libelle_risque_long': ""Par une crue à débordement lent de cours d'eau""}]",,26/11/2012,25/07/2014,20/02/2015,12/05/2017,12/05/2017,06/11/2012,56223,SAINT-JEAN-LA-POTERIE
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57021,ANCY-DORNOT
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57021,ANCY-DORNOT
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57026,APACH
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57028,ARGANCY
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57030,ARRY
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57032,ARS-SUR-MOSELLE
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57039,AUGNY
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57043,AY-SUR-MOSELLE
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57049,LE BAN-SAINT-MARTIN
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57062,BERG-SUR-MOSELLE
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57067,BERTRANGE
57DREAL20130006,Sarreguemines,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57091,BLIESBRUCK
57DREAL20130006,Sarreguemines,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57092,BLIES-EBERSING
57DREAL20130006,Sarreguemines,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57093,BLIES-GUERSVILLER
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57102,BOUSSE
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57124,CATTENOM
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57142,CHIEULLES
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57152,CONTZ-LES-BAINS
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57153,CORNY-SUR-MOSELLE
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57193,ENNERY
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57211,FEVES
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57221,FLORANGE
57DREAL20130006,Sarreguemines,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57234,FRAUENBERG
57DREAL20130002,Metz-Thionville-Pont-A-Mousson,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57245,GAVISSE
57DREAL20130006,Sarreguemines,"[{'num_risque': '130', 'libelle_risque_long': 'Par ruissellement et coulée de boue'}]",,18/12/2012,,,,,06/11/2012,57260,GROSBLIEDERSTROFF
